DocID,TokenID,Token,Tag
S0022311515300477,S0022311515300477-169,clear,O
S0022311515300477,S0022311515300477-170,that,O
S0022311515300477,S0022311515300477-171,various,O
S0022311515300477,S0022311515300477-172,techniques,O
S0022311515300477,S0022311515300477-173,within,O
S0022311515300477,S0022311515300477-174,transmission,B
S0022311515300477,S0022311515300477-175,electron,I
S0022311515300477,S0022311515300477-176,microscopy,L
S0022311515300477,S0022311515300477-177,(,O
S0022311515300477,S0022311515300477-178,TEM,U
S0022311515300477,S0022311515300477-179,),O
S0022311515300477,S0022311515300477-180,will,O
S0022311515300477,S0022311515300477-181,be,O
S0022311515300477,S0022311515300477-182,among,O
S0022311515300477,S0022311515300477-183,the,O
S0022311515300477,S0022311515300477-184,most,O
S0022311515300477,S0022311515300477-185,versatile,O
S0022311515300477,S0022311515300477-186,and,O
S0022311515300477,S0022311515300477-187,informative,O
S0022311515300477,S0022311515300477-188,for,O
S0022311515300477,S0022311515300477-189,this,O
S0022311515300477,S0022311515300477-190,purpose,O
S0022311515300477,S0022311515300477-191,",",O
S0022311515300477,S0022311515300477-192,although,O
S0022311515300477,S0022311515300477-193,additional,O
S0022311515300477,S0022311515300477-194,information,O
S0022311515300477,S0022311515300477-195,can,O
S0022311515300477,S0022311515300477-196,be,O
S0022311515300477,S0022311515300477-197,added,O
S0022311515300477,S0022311515300477-198,by,O
S0022311515300477,S0022311515300477-199,techniques,O
S0022311515300477,S0022311515300477-200,such,O
S0022311515300477,S0022311515300477-201,as,O
S0022311515300477,S0022311515300477-202,atom,B
S0022311515300477,S0022311515300477-203,probe,I
S0022311515300477,S0022311515300477-204,tomography,L
S0022311515300477,S0022311515300477-205,.,O
S2212667814000331,S2212667814000331-0,In,O
S2212667814000331,S2212667814000331-1,order,O
S2212667814000331,S2212667814000331-2,to,O
S2212667814000331,S2212667814000331-3,solve,O
S2212667814000331,S2212667814000331-4,the,O
S2212667814000331,S2212667814000331-5,problem,B
S2212667814000331,S2212667814000331-6,that,I
S2212667814000331,S2212667814000331-7,the,I
S2212667814000331,S2212667814000331-8,diesel,I
S2212667814000331,S2212667814000331-9,engine,I
S2212667814000331,S2212667814000331-10,PT,I
S2212667814000331,S2212667814000331-11,fuel,I
S2212667814000331,S2212667814000331-12,system,I
S2212667814000331,S2212667814000331-13,is,I
S2212667814000331,S2212667814000331-14,unable,I
S2212667814000331,S2212667814000331-15,to,I
S2212667814000331,S2212667814000331-16,field,I
S2212667814000331,S2212667814000331-17,maintain,L
S2212667814000331,S2212667814000331-18,",",O
S2212667814000331,S2212667814000331-19,developed,O
S2212667814000331,S2212667814000331-20,a,O
S2212667814000331,S2212667814000331-21,portable,B
S2212667814000331,S2212667814000331-22,signal,I
S2212667814000331,S2212667814000331-23,acquisition,I
S2212667814000331,S2212667814000331-24,and,I
S2212667814000331,S2212667814000331-25,analysis,I
S2212667814000331,S2212667814000331-26,system,L
S2212667814000331,S2212667814000331-27,for,O
S2212667814000331,S2212667814000331-28,diesel,B
S2212667814000331,S2212667814000331-29,engine,I
S2212667814000331,S2212667814000331-30,PT,I
S2212667814000331,S2212667814000331-31,fuel,I
S2212667814000331,S2212667814000331-32,system,L
S2212667814000331,S2212667814000331-33,.,O
S2212667814000331,S2212667814000331-34,Firstly,O
S2212667814000331,S2212667814000331-35,",",O
S2212667814000331,S2212667814000331-36,the,O
S2212667814000331,S2212667814000331-37,PT,B
S2212667814000331,S2212667814000331-38,pump,I
S2212667814000331,S2212667814000331-39,work,I
S2212667814000331,S2212667814000331-40,Principle,I
S2212667814000331,S2212667814000331-41,was,I
S2212667814000331,S2212667814000331-42,analyzed,L
S2212667814000331,S2212667814000331-43,",",O
S2212667814000331,S2212667814000331-44,and,O
S2212667814000331,S2212667814000331-45,the,O
S2212667814000331,S2212667814000331-46,PT,B
S2212667814000331,S2212667814000331-47,pump,L
S2212667814000331,S2212667814000331-48,failure,O
S2212667814000331,S2212667814000331-49,mapping,O
S2212667814000331,S2212667814000331-50,relation,O
S2212667814000331,S2212667814000331-51,between,O
S2212667814000331,S2212667814000331-52,reason,O
S2212667814000331,S2212667814000331-53,and,O
S2212667814000331,S2212667814000331-54,failure,O
S2212667814000331,S2212667814000331-55,phenomenon,O
S2212667814000331,S2212667814000331-56,was,O
S2212667814000331,S2212667814000331-57,analyzed,O
S2212667814000331,S2212667814000331-58,;,O
S2212667814000331,S2212667814000331-59,Secondly,O
S2212667814000331,S2212667814000331-60,",",O
S2212667814000331,S2212667814000331-61,the,O
S2212667814000331,S2212667814000331-62,diesel,B
S2212667814000331,S2212667814000331-63,engine,I
S2212667814000331,S2212667814000331-64,PT,I
S2212667814000331,S2212667814000331-65,pump,L
S2212667814000331,S2212667814000331-66,failure,B
S2212667814000331,S2212667814000331-67,fuel,I
S2212667814000331,S2212667814000331-68,pressure,I
S2212667814000331,S2212667814000331-69,characteristics,I
S2212667814000331,S2212667814000331-70,were,I
S2212667814000331,S2212667814000331-71,analyzed,L
S2212667814000331,S2212667814000331-72,;,O
S2212667814000331,S2212667814000331-73,Lastly,O
S2212667814000331,S2212667814000331-74,",",O
S2212667814000331,S2212667814000331-75,using,O
S2212667814000331,S2212667814000331-76,the,O
S2212667814000331,S2212667814000331-77,portable,O
S2212667814000331,S2212667814000331-78,signal,B
S2212667814000331,S2212667814000331-79,acquisition,L
S2212667814000331,S2212667814000331-80,and,O
S2212667814000331,S2212667814000331-81,analysis,B
S2212667814000331,S2212667814000331-82,system,L
S2212667814000331,S2212667814000331-83,to,O
S2212667814000331,S2212667814000331-84,diagnose,B
S2212667814000331,S2212667814000331-85,the,I
S2212667814000331,S2212667814000331-86,diesel,I
S2212667814000331,S2212667814000331-87,engine,I
S2212667814000331,S2212667814000331-88,PT,I
S2212667814000331,S2212667814000331-89,fuel,I
S2212667814000331,S2212667814000331-90,system,L
S2212667814000331,S2212667814000331-91,",",O
S2212667814000331,S2212667814000331-92,experiment,O
S2212667814000331,S2212667814000331-93,results,O
S2212667814000331,S2212667814000331-94,show,O
S2212667814000331,S2212667814000331-95,that,O
S2212667814000331,S2212667814000331-96,the,O
S2212667814000331,S2212667814000331-97,system,O
S2212667814000331,S2212667814000331-98,can,O
S2212667814000331,S2212667814000331-99,correctly,O
S2212667814000331,S2212667814000331-100,detect,B
S2212667814000331,S2212667814000331-101,the,I
S2212667814000331,S2212667814000331-102,diesel,I
S2212667814000331,S2212667814000331-103,engine,I
S2212667814000331,S2212667814000331-104,PT,I
S2212667814000331,S2212667814000331-105,fuel,I
S2212667814000331,S2212667814000331-106,system,I
S2212667814000331,S2212667814000331-107,state,L
S2212667814000331,S2212667814000331-108,.,O
S0370269304009359,S0370269304009359-0,Table,O
S0370269304009359,S0370269304009359-1,1,O
S0370269304009359,S0370269304009359-2,lists,O
S0370269304009359,S0370269304009359-3,8,O
S0370269304009359,S0370269304009359-4,pairs,O
S0370269304009359,S0370269304009359-5,of,O
S0370269304009359,S0370269304009359-6,B,B
S0370269304009359,S0370269304009359-7,decays,L
S0370269304009359,S0370269304009359-8,.,O
S0370269304009359,S0370269304009359-9,In,O
S0370269304009359,S0370269304009359-10,fact,O
S0370269304009359,S0370269304009359-11,",",O
S0370269304009359,S0370269304009359-12,there,O
S0370269304009359,S0370269304009359-13,are,O
S0370269304009359,S0370269304009359-14,more,O
S0370269304009359,S0370269304009359-15,decay,B
S0370269304009359,S0370269304009359-16,pairs,L
S0370269304009359,S0370269304009359-17,",",O
S0370269304009359,S0370269304009359-18,since,O
S0370269304009359,S0370269304009359-19,many,O
S0370269304009359,S0370269304009359-20,of,O
S0370269304009359,S0370269304009359-21,the,O
S0370269304009359,S0370269304009359-22,particles,O
S0370269304009359,S0370269304009359-23,in,O
S0370269304009359,S0370269304009359-24,the,O
S0370269304009359,S0370269304009359-25,final,O
S0370269304009359,S0370269304009359-26,states,O
S0370269304009359,S0370269304009359-27,can,O
S0370269304009359,S0370269304009359-28,be,O
S0370269304009359,S0370269304009359-29,observed,O
S0370269304009359,S0370269304009359-30,as,O
S0370269304009359,S0370269304009359-31,either,O
S0370269304009359,S0370269304009359-32,pseudoscalar,O
S0370269304009359,S0370269304009359-33,(,O
S0370269304009359,S0370269304009359-34,P,O
S0370269304009359,S0370269304009359-35,),O
S0370269304009359,S0370269304009359-36,or,O
S0370269304009359,S0370269304009359-37,vector,O
S0370269304009359,S0370269304009359-38,(,O
S0370269304009359,S0370269304009359-39,V,O
S0370269304009359,S0370269304009359-40,),O
S0370269304009359,S0370269304009359-41,mesons,U
S0370269304009359,S0370269304009359-42,.,O
S0370269304009359,S0370269304009359-43,Note,O
S0370269304009359,S0370269304009359-44,that,O
S0370269304009359,S0370269304009359-45,certain,O
S0370269304009359,S0370269304009359-46,decays,U
S0370269304009359,S0370269304009359-47,are,O
S0370269304009359,S0370269304009359-48,written,O
S0370269304009359,S0370269304009359-49,in,O
S0370269304009359,S0370269304009359-50,terms,O
S0370269304009359,S0370269304009359-51,of,O
S0370269304009359,S0370269304009359-52,VV,O
S0370269304009359,S0370269304009359-53,final,O
S0370269304009359,S0370269304009359-54,states,O
S0370269304009359,S0370269304009359-55,",",O
S0370269304009359,S0370269304009359-56,while,O
S0370269304009359,S0370269304009359-57,others,O
S0370269304009359,S0370269304009359-58,are,O
S0370269304009359,S0370269304009359-59,have,O
S0370269304009359,S0370269304009359-60,PP,O
S0370269304009359,S0370269304009359-61,states,O
S0370269304009359,S0370269304009359-62,.,O
S0370269304009359,S0370269304009359-63,There,O
S0370269304009359,S0370269304009359-64,are,O
S0370269304009359,S0370269304009359-65,three,O
S0370269304009359,S0370269304009359-66,reasons,O
S0370269304009359,S0370269304009359-67,for,O
S0370269304009359,S0370269304009359-68,this,O
S0370269304009359,S0370269304009359-69,.,O
S0370269304009359,S0370269304009359-70,First,O
S0370269304009359,S0370269304009359-71,",",O
S0370269304009359,S0370269304009359-72,some,O
S0370269304009359,S0370269304009359-73,decays,U
S0370269304009359,S0370269304009359-74,involve,O
S0370269304009359,S0370269304009359-75,a,O
S0370269304009359,S0370269304009359-76,final-state,O
S0370269304009359,S0370269304009359-77,π0,O
S0370269304009359,S0370269304009359-78,.,O
S0370269304009359,S0370269304009359-79,However,O
S0370269304009359,S0370269304009359-80,",",O
S0370269304009359,S0370269304009359-81,experimentally,O
S0370269304009359,S0370269304009359-82,it,O
S0370269304009359,S0370269304009359-83,will,O
S0370269304009359,S0370269304009359-84,be,O
S0370269304009359,S0370269304009359-85,necessary,O
S0370269304009359,S0370269304009359-86,to,O
S0370269304009359,S0370269304009359-87,find,B
S0370269304009359,S0370269304009359-88,the,I
S0370269304009359,S0370269304009359-89,decay,I
S0370269304009359,S0370269304009359-90,vertices,L
S0370269304009359,S0370269304009359-91,of,O
S0370269304009359,S0370269304009359-92,the,O
S0370269304009359,S0370269304009359-93,final,B
S0370269304009359,S0370269304009359-94,particles,L
S0370269304009359,S0370269304009359-95,.,O
S0370269304009359,S0370269304009359-96,This,O
S0370269304009359,S0370269304009359-97,is,O
S0370269304009359,S0370269304009359-98,virtually,O
S0370269304009359,S0370269304009359-99,impossible,O
S0370269304009359,S0370269304009359-100,for,O
S0370269304009359,S0370269304009359-101,a,O
S0370269304009359,S0370269304009359-102,π0,O
S0370269304009359,S0370269304009359-103,",",O
S0370269304009359,S0370269304009359-104,and,O
S0370269304009359,S0370269304009359-105,so,O
S0370269304009359,S0370269304009359-106,we,O
S0370269304009359,S0370269304009359-107,always,O
S0370269304009359,S0370269304009359-108,use,O
S0370269304009359,S0370269304009359-109,a,O
S0370269304009359,S0370269304009359-110,ρ0,O
S0370269304009359,S0370269304009359-111,.,O
S0370269304009359,S0370269304009359-112,Second,O
S0370269304009359,S0370269304009359-113,",",O
S0370269304009359,S0370269304009359-114,some,O
S0370269304009359,S0370269304009359-115,pairs,B
S0370269304009359,S0370269304009359-116,of,I
S0370269304009359,S0370269304009359-117,decays,L
S0370269304009359,S0370269304009359-118,are,O
S0370269304009359,S0370269304009359-119,related,O
S0370269304009359,S0370269304009359-120,by,O
S0370269304009359,S0370269304009359-121,SU,O
S0370269304009359,S0370269304009359-122,(,O
S0370269304009359,S0370269304009359-123,3,O
S0370269304009359,S0370269304009359-124,),O
S0370269304009359,S0370269304009359-125,in,O
S0370269304009359,S0370269304009359-126,the,O
S0370269304009359,S0370269304009359-127,SM,U
S0370269304009359,S0370269304009359-128,only,O
S0370269304009359,S0370269304009359-129,if,O
S0370269304009359,S0370269304009359-130,an,O
S0370269304009359,S0370269304009359-131,(,O
S0370269304009359,S0370269304009359-132,ss¯,O
S0370269304009359,S0370269304009359-133,),O
S0370269304009359,S0370269304009359-134,quark,B
S0370269304009359,S0370269304009359-135,pair,L
S0370269304009359,S0370269304009359-136,is,O
S0370269304009359,S0370269304009359-137,used,O
S0370269304009359,S0370269304009359-138,.,O
S0370269304009359,S0370269304009359-139,However,O
S0370269304009359,S0370269304009359-140,",",O
S0370269304009359,S0370269304009359-141,there,O
S0370269304009359,S0370269304009359-142,are,O
S0370269304009359,S0370269304009359-143,no,O
S0370269304009359,S0370269304009359-144,P,O
S0370269304009359,S0370269304009359-145,'s,O
S0370269304009359,S0370269304009359-146,which,O
S0370269304009359,S0370269304009359-147,are,O
S0370269304009359,S0370269304009359-148,pure,O
S0370269304009359,S0370269304009359-149,(,O
S0370269304009359,S0370269304009359-150,ss¯,O
S0370269304009359,S0370269304009359-151,),O
S0370269304009359,S0370269304009359-152,.,O
S0370269304009359,S0370269304009359-153,The,O
S0370269304009359,S0370269304009359-154,mesons,U
S0370269304009359,S0370269304009359-155,η,U
S0370269304009359,S0370269304009359-156,and,O
S0370269304009359,S0370269304009359-157,η′,U
S0370269304009359,S0370269304009359-158,have,O
S0370269304009359,S0370269304009359-159,an,O
S0370269304009359,S0370269304009359-160,(,O
S0370269304009359,S0370269304009359-161,ss¯,O
S0370269304009359,S0370269304009359-162,),O
S0370269304009359,S0370269304009359-163,component,O
S0370269304009359,S0370269304009359-164,",",O
S0370269304009359,S0370269304009359-165,but,O
S0370269304009359,S0370269304009359-166,they,O
S0370269304009359,S0370269304009359-167,also,O
S0370269304009359,S0370269304009359-168,have,O
S0370269304009359,S0370269304009359-169,significant,O
S0370269304009359,S0370269304009359-170,(,O
S0370269304009359,S0370269304009359-171,uu¯,O
S0370269304009359,S0370269304009359-172,),O
S0370269304009359,S0370269304009359-173,and,O
S0370269304009359,S0370269304009359-174,(,O
S0370269304009359,S0370269304009359-175,dd¯,O
S0370269304009359,S0370269304009359-176,),O
S0370269304009359,S0370269304009359-177,pieces,O
S0370269304009359,S0370269304009359-178,.,O
S0370269304009359,S0370269304009359-179,As,O
S0370269304009359,S0370269304009359-180,a,O
S0370269304009359,S0370269304009359-181,result,O
S0370269304009359,S0370269304009359-182,the,O
S0370269304009359,S0370269304009359-183,b¯→s¯,O
S0370269304009359,S0370269304009359-184,and,O
S0370269304009359,S0370269304009359-185,b¯→d¯,O
S0370269304009359,S0370269304009359-186,decays,U
S0370269304009359,S0370269304009359-187,are,O
S0370269304009359,S0370269304009359-188,not,O
S0370269304009359,S0370269304009359-189,really,O
S0370269304009359,S0370269304009359-190,related,O
S0370269304009359,S0370269304009359-191,by,O
S0370269304009359,S0370269304009359-192,SU,O
S0370269304009359,S0370269304009359-193,(,O
